пахотное поле			губгъэ	губгъэ		губгъэ	губгъэ	губгъо			хатэ	has			gʷəbʁe	губгъэ		губгъо	губгъуэ	губгъэ	вагъэ	вагъэ	губгъо, вагъэ (вспаханное)	губгъуэ, вагъэ (вспаханное)
поле для косьбы		хясюё, сюефё	хашъо	хашъо		хашъо					хашъо										мэкъупIэ	мэкъупIэ	мэкъупIэ	мэкъупIэ
кусок поля, засеянный одной культурой						хьасэ																		
борозда		пхааше́уже						хьасэбэкъу				hasebeqʷə			jaʁewəŝeba									
сноп		зюагганхырь						бганэ, пхыр				bgane, pxər	pxır 	pxır	bʁane	кIэпинэ, бгъанэ				абгъанэ				
стог		ате мокоате	Iатэ	Iатэ (мэкъоIатэ, нат)		мэкъоIат	хьацIо [ħatŝ'ʷe]	хьадзу			Iатэ	šenǯʼ, hanʒʷə			meqʷə ʔate (sjenwestweg)	мокъ хьавэ								
копна, охапка сена						мэкъоIэгу		Iатэ				meqʷə ʔepɬ̣												
дорога	óġhógoo	гоугу	гъогу	гъогу	гъогу	гъогу	гъогу	гъогу			гъогу	ʁʷegʷə	ğogu` 	ğogu` 	ʁʷegʷ	гъогу	гъогу	гъогу	гъуэгу	гъогу	гъуэгу	гъогу	гъуэгу	гъуэгу
мост	kofihr	тлемидже	лъэмыдж	лъэмыдж		лъэмыджь	мост, лъэмыдж	лъэмыдж			лъэмыдж	ɬeməǯʼ	ĺemıc, ĺemıj 	ĺemıj 	ɬeməžʼ	лъэмыжь		лъэмыдж	лъэмыжь	лъэмыжъ	лъэмыжь	лъэмыж	лъэмыжь	лъэмыж
развалины	sheehzey														ʁʷegʷə qʷəta	гъогу къута								
кладбище		кхахатле	къэтхы, къэхалъ	къэхалъэ		хъэхалъ	хъэхалъ	къhэ			къэтхы, къэхьалъ	qexaɬ	ḱexale 	k`exaĺe 				кхъэ	кхъэ	къэ, къэхалъэ	кхъэ	кхъэ	кхъэ	кхъэ
могила		кхазе, бене	къэ	къhэ		хъэун	хъэ	бэны			къэ	qe, benə	ke 	k`e 	kχexaɬe	кхъэ, машэ			машъэ	машэ	машъэ	кхъашъэ	кхъашъэ (закопанная), машъэ (выкопанная)	
могильный камень			къэнатIэ	къэ нэтIэхэс, къэ мыжъэ		мыжъоис		мыжъосын							kχe məve	кхъэ мывэ								
слияние гор, косогор						къушъхьэ						čʼap												
гора	meyzee	тхѐ, кусха	тхы, бгы	тхы, бгы	бгы, тхы	тхы	къушъхьа	къушъхьа			тхы, бгы	qʷəŝhe	kuşha 	uaş`ha, kuşha, kurş 	qʷəŝhe		бгы, джабэ	бгы	джабэ, бгы	бгы	бгы, джабэ (имено рядом с Хумарой)	бгы	бгы, джабэ (имено рядом с Хумарой)	бгы, 
склон солнечный															dəʁewaṗe									
склон теневой															žʼawe									
куча		купе, куарте		самэ		самэ		Iатэ, тай				ʔat, taj, sam	ate, aş`ağ 	ate 	ʔʷaŝhe									
скала				къушъхьа (хребет)		къупшъхьэ						qʷəŝhe cač̣ʼ	mıjöćay 	nıveṩay 	bgə									
 скалистый склон						къупшъхьэ									bgəšxʷe									
яма		гуане, гурбё, маше		мащэ, курбан		кубэн		машэ				maše	ğurbane, ḱubane 	kumb 	maše	кумп		къумп	кумб	къумп (природное), машэ (сделанная человеком)	кумб	кумб	кумб, машъэ	кумб, машъэ
река	tshâee	псухуо	псы	псыхъо		псыхъо	псыхъо	псыхъо			кIэи	psəχʷə	pısıḣo	psıyejex, psışhue, psıḣue 	psə, psə(š)xʷe	псы		псы	псы, псыхъуэ	псы, псыхъо	псы	псы	псы	псы
ручей, распадок		тлахе, тлахане	псыхъо	къулагье		псынакIь		псыхъоцIыкIу				psəškʷaškʷə	psıḣo šıqu	psıḣue šıqu` 	psə c̣əč̣ʼ									
лужа, грязь, уличная грязь		темене	псыорыжъ	псыжъы (грязь)		псыжьы		псы лъэбан			шIои	psə ɬeban												
стоячая вода (озеро, лужа) (а. запруда)															jeṭeps									
море	shey, psee, shoo	херь	хы	хы		хы	хы	хы			хы	xə	xı 	xı 	xə	хы		хы	хы	хы	тэнджыз	хы	хы, тенджыз	хы, тенджыз
топкое место, болото		темене, хеноуо	орыжъ	орыжъ		псылэ		орыжъ				werəẑ, tjemen			jeṭeps	етIэпс								
родник		псинечаче	псынэ	псынэкIэкI (ключ)		псынэ		псынэчъэчъ			псынэ	psəneč̣ʼeč	psıćeç, psıne 	psıne 	psəne-č̣ʼež			псынэ	псынэшIэжь	псынэ-шIэжь	псынэ	псынэ	псышIэжь	псынэ, псынашъхьа
колодец	zshó	псинешай	псынэ	псынэ (глубокий), псынчай (облогоражьенный)		псынэх'яй	псынэ	псынэ			псынэ	psəne	kowpsıne, psınekaw, ḱumaşe, ş`ıne 	kuıy 					псынэ	псынэ	псыкъуи	псынэ, псынашъхьа, псыкъуи	псыны	псыкъуи
небо		вуазюё	уашъо, ошъогу	уашъо		уашъо, ошъогу	уашъо	уашъо			уашъо	waŝʷe	woşögu 	wefegu` 	wafe	уафэ		уафэ	уафэ	уафэ, офэгу	уафэ	уафэ	уафэ, тафэ	уафэ, дуне
солнце	teyġhâ	ттего	тыгъэ	тыгъэ	тыгъэ	т:ыгъэ	тыгъэ	тыгъэ			тыгъэ	təʁe	tığe 	dığe 	dəʁe	дыгъэ	дыгъэ	дыгъэ	дыгъэ	дыгъэ	дыгъэ	дыгъэ	дыгъэ	дыгъэ
луна, месяц	máhzey, mâhsee	мазерь	мазэ	мазэ	мазэ	мазэ	мазэ	мазэ			мазэ	maze	maze 	maze 	maze, mezenəqʷe	мазэ	мазэ	мазэ	мазэ	мазэ	мазэ	мазэ	мазэ	мазэ
звезда	oosháġhó, dshoġhá	зюагуо	жъуагъо	жъуагъо	жъуагъо	жъуагъо	жъуагъо	жъуагъо			жъуагъо	ẑʷaʁʷe	jöáğo 	vağue 	vaʁʷe	вагъо	вагъо	вагъо	вагъуэ	вагъо	вагъуэ	вагъуэ	вагъуэ	вагъуэ
глина		iятте́	етIагъу	етIагъо		етIагъо					етIагъу	jaṭe, jeṭaʁʷe	ćığo 	ş`ığo 					ятIэ	ятIэ	ятIэ	ятIэ	ятIэ	ятIагъо
почва	shweye-yee		кIыгу, ятIэ	кIыгу, ятIэ		ятIэ	кIыгу	ятIэ			кIыгу	č̣əŝhaŝʷə	yaṫe 	yaṫe 								шIыгу		
земля, почва	yâtta, wâhtey, yâhtey	черь, ятте (мiръ)	кIыгу	ятIэ	ятIэ	чыгу	ятIэ	ятIэ			кIыгу, ятIэ	č̣əŝhaŝʷə, č̣əgʷə, č̣əŝhaŝʷə	yaṫe 	yaṫe 	č̣əgʷ	чIыгу	чIыгу	чIыгу	шIыгу	шIыгу	шIыгу, ятIэ	шIыгу	шIыгу, ятIэ	шIыгу
песок	pshákhoo-á	пшахуо	пчахъо	пчахъо	сэягъэ, пщахъо	ныкIэ	пщhахъо	пшахъо			пшахъо	pšaχʷe	pşaḣo 	pşaue 	pšaχʷe	пшахъо	пшахъо	пшахъо	пщахъуэ	пщахъо	пщахъуэ	пшахъуэ	пщахъуэ	пшахъуэ
щебень, каменные осколки												məẑʷač̣ʼe			məve ẑʁje									
пыль	shoh-yéh	сапе	сапэ	сапы		сап:э	сапэ	сапэ			сапэ	sape	sape 	sabe 	sabe	сабэ			сабэ	сабэ	сабэ	сабэ	сабэ	сабэ
осыпь (в горах)						тхахъо																		
грязь, которой пачкаются или испачкались		яте́, псе́зе́				шIуаи									f̣je	ятэ, фIе			фIе	фIе				
земля, размякшая от дождя; земляной раствор	tshilléh														jaṭe									
слякоть		куаге		орыжъ (слякоть), псылэ (слякоть),		псыжьы						weṭ-psənṭ			jaṭe χʷəndər									
камень (а. большой)	mûshey	мюзюе	мыжъо	мыжъо	мыжъо	мыжъо	мыжъо	мыжъо			мыжъо	məẑʷe	mıjö 	nıve	məve, məvejən	нывэ	нывэ	мывэ	нывэ	мывэ	нывэ	нывэ	нывэ	нывэ
камешек			мыжъуашъхъэ	мыжъоцыкIу							мыжъоцIыкIу				məve c̣əč̣ʼ									
вода	psee, psoo	псе́	псы	псы	псы	псы~, M: псы	псы	псы			псы	psə	psı 	psı 	psə	псы	псы	псы	псы	псы	псы	псы	псы	псы
капля	metkoo	ткуане						гъуаткIо				tḳʷeps, ʁʷatḳʷə	ğoánṫıqo, ṫıqo 	ğoánṫque 	ʁʷanṭḳʷe	тIкъопс				гъуантIкIо				
роса	wâsheedeeer	уосепсе	осэпс	осэпс		осэпс	осэпс	ткIопс			осэпс	weseps	woseps 	weseps 	weseps	осэпс		осэпс	уэсэпс	осэпс	уэсэпс	уэсэпс	уэсэпс	уэсэпс
дождь	wáshġhey, wáshêh	вуошхе́	уае	уае	уае	уае	уае	ощх			уае	wešʼxə	woşxı	weşx 	wešʼx	ощх	ощх	ошх	уэщх	ощх	уэщх	уэшх	уэщх	уэшх
снег	woo-áh-see, weyfsee	уоссе	осы	осы		осы	осы	осы			осы	wesə	wos 	wes 	wes	ос		ос	уэс	ос	уэс	уэс	уэс	уэс
иней		чепе	чэпы	чэпы		чэп:ы	чэпы	чъэп			чэпы	čep	şep, woyeps 	weseps 	žep	жэп		джъэп	жьэп	жьэп	жьэп	жэп	жьэп	жэп
лед	mel-lee, millel	мёллё	мылы	мылы		мылы	мылы	мыл			мылы	mələ	mıl	mıl 	məl	мыл		мыл	мыл	мыл	мыл	мыл	мыл	мыл
туча		уосюапше	ошъуапчэ	ошъуапчэ		ошъуапх'	ошъуапщ	уашъо			ошъуапш	weŝʷapšʼe	woşöápş 	pşe					уэфапщэ	офапщэ	пщагъо	пшэ	пщагъо	пшэ
облоко	woz shábshey, wâshâbshey	осюапше́	ошъуапчэ	ошъуапчэ	ошъуапх'э	ошъуапх'	ошъуапщ	ошъуапщэ			ошъуапш	weŝʷapšʼe	woşöápş 	pşe	wefapšʼe	пщэ, пщагъо (туман)	пщэ, пщагъо (туман)	офапчэ	уэфапщэ	пщагъо	пщагъо	пшэ	пщэ	пшэ
туман	psháhwáh, psâġho	пшауо	пчагъо	пчагъо		пх'ягъо	пщhагъо	пщагъо			пшагъо	pšʼaʁʷə	pşağo 	pşague 	pšʼaʁʷe	пщагъо			пщагъуэ	пщагъо	пщагъо	пшагъо	пщагъо	пшагъо
пена, пузыри на воде		тхурбё				тхъубэ						tχʷərbe			tχʷərəmbe									
плесень						бгъотагъ									ʁʷeta	гъота				гъота				
огонь 	máhzwá, mâ-asey	мазюё	машIо	машIо	машIо	машIо	машIо	машIо			машIо	maṣ̂we	maşü`e 	maḟe, naḟe 	maf̣e	нафIэ	нафIэ	мафIэ	мафIэ	мафIэ	нафIэ	нафIэ	нафIэ	нафIэ
гром	shib-ler môġháġhó	шибле, шиблеггоге	чыблэ	чыблэ		х'иблэ	щhыблэ	шыблэ			шыблэ	šəble			šəble	уафэгъуагъуэ		мэхъопск	уафэгъуагъуэ	уафэгъуагъо	уафэгъуагъуэ	уэфэгъуагъуэ	уэфэгъуагъуэ	шыблэ, уэфэгъуагъуэ
молния	shibley	пшиче	пщыкIэ	пщыкIэ		пшыкIэ	пщыкIэ	пчыкIэ			пшыкIэ	pčʼəč̣ʼe	şıble 	şıble 	meχʷepsḳ	шыблэ		шыблэ	щыблэ	щыблэ, мэхъопск	уафэхъуапскI	уэфэхъуэпскI	щыблэ	шыблэ, уэфэхъуэпскI
дым	psháġhó	кугго	Iугъэ	кIъугъэ	Iугъэ	кIъугъэ	Iугъэ	Iугъо			Iугъэ	ʔʷəʁʷə	uğo, quğo 	uğue 	ʔʷəʁʷe	Iугъо	Iугъо	Iугъо	Iугъуэ	Iугъо	Iугъуа	Iугъуэ	Iугъуа	Iугъуэ
пепел		яжесапе				яжьэсатхъу	яжьэ	яжьэ				jažʼe	yaje 	yaĵe 										
свет	nef-ney	неферь	нэфын	нэфын		нэфын	нэфын	нэфын			нэфы	nef, nefən	nef 	nexu` 	nexʷəne	оздыгъэ		нэху	нэху	нэху	нэху	нэху	нэху	нэху
тень (в тени сидеть)	táġhár, kátábsey, máġhoo, mézásho	жау	жьау	жьауы		жьао	жьауы	жьау			жау	žʼawə	jaw, jew 	ĵawe 	nəbžʼəqʷə	жьауэ		жьау	жъауэ	жъао	жъао	жъауэ	жъао	жъауэ
тень (от предмета)		жау	жьау	жьауы		жьау	жьауы	ныбжьыкъу			жау	žʼawə, nəbžʼəqʷə							ныбжъ	жъао	жъао	жъауэ	ныбжъ	ныбжъ
ветер	shib-ġhá		жьыбгъэ	жьыбгъэ	жьыбгъэ	жьыбгъэ	жьыбгъэ	жьыбгъэ			жыбгъэ	žʼəbʁe	jıbğe 	ĵıbğa 	žʼəbʁe	жьыбгъэ	жьыбгъэ	жьыбгъэ	жъыбгъэ, жъы	жъыбгъэ, ныбжь	жъыбгъэ	жъыбгъэ	жъыбгъэ	жъыбгъэ
год	moġha	итлѐсе, гго	илъэс	илъэс	илъэс	илъэс	илъэс	илъэс			илъэс	jəɬes	yiĺes 	yiĺes	jəɬes	илъэс	илъэс	илъэс	илъэс	илъэс	илъэс	илъэс, гъэ	илъэс	илъэс, гъэ
весна	ġhâtshey	ггат͡хе	гъатхэ	гъатхэ		гъатхэ	гъатхэ	гъатхэ			гъатхэ	ʁatxe	ğаtхe 	ğаtхe 	ʁatxe	бжыхьэ		гъатхэ	гъатхэ	гъатхэ	гъатхэ	гъатхэ	гъатхэ	гъатхэ
лето	hámápey, ġhámáfey	гомафэ	гъэмаф	гъэмаф		гъэмаф	гъэмаф	гъэмаф			гъэмаф	ʁemafe	ğemaf	ğamaxue 	ʁemaxʷe	гъэмахо		гъэмахо	бэдзогъуэ, гъэмахуэ	бэдзогъо, гъэмахо	гъэмахуэ	гъэмахуэ	гъэмахуэ	гъэмахуэ
осень	sháġho, ġhâtshâhpey	бжега, бжегапё	бжьыхьа	бжьыхьа		бджьыхьапIэ	бжьыхьап	бжыхьэ			бжыхьап	bžəhe	bjıha 	bĵıha 	bžəhe	гъатхэ		бжыхьэ	бжъыхьа	бжъыхьа	бжъыхьэ	бжъыхьа	бжъыхьэ	бжъыхьа
зима	tsheemáhf, djáhá	чеамафе, бжегха	кIымаф	кIымафэ		бджьыхьэ	бжьыхьа, кIымаф	кIымаф			кIымаф	č̣ʼəmaf	ćımaf, ş`ımaf 	ş`ımaxue 	č̣ʼəmaxʷe	чIымахо		кIымаху	шIымахуэ	шIымахо	шIымахуэ	шIымахуэ	шIымахуэ	шIымахуэ
день	mâhpey, mâáfey	мафе́	мафэ	мафэ		мафэ	мафэ	мафэ			мафэ	mafe	mafe 	maxue 	maxʷe	махо		махо	махуэ	махо	махуэ	махуэ	махуэ	махуэ
ночь	kayshey, tsheytshee	чеше	чэщы	чэщы	чэщы	чэщы	чэщы	чэщы			чэшы	čʼešʼə	çeşı, şeşı 	jeş  	ǯʼešʼ	жэщ	жэщ	джэщ	жьэщ	жъэщ	жьэшъ	жэшъ	жьэшъ	жэшъ
вечер	tsháhá	пше́ха	пчыхьа	пчыхьа		пчыхьа	пчыхьа	пчыхьэ			пчыхьа	pčʼəhe	pçıhaşh, pşeğaşh 	pṩıhaṩha 				бджэхьашъхьэ	пшъыхьашъхьа	пщэхьашъхьа	пшъэхьэшъхьэ	пшъэхьашъхьэ	пшъыхьашъхьэ	пшъыхьашъхьэ
утро	dáġhám, yeekee shekoo rokhoo-á	пчедижере	пчыдыжь	пчэдыжь		пчэйыжъ	пчэдыжь	пчэдыжь			пчыдыж	pčʼedəžʼ	pçediy, pşediy 	pṩedgiĵ 	pšʼedəžʼ	пщэджыжь		пщэдгыжь	пщэдгыжъ	пщэдгыжъ	пшъэдджежъ	пшъэджыжъ	пшъэдджежъ	пшъэджыжъ
понедельник	billifé, billipé	блиппё				блыпэ		блыпhэ				bləpe	blıpe 	blıṩha 										
вторник	tkháráf					гъупкIэ		гъубдж				ʁʷəbǯʼ	ğubcı 	ğubj 										
среда	beyreyskeyzee	бираскезiй				брэскьежьый		бэрэскэжъый				bereskeẑəj	bereskéjiy, berçejiy 	bereĵey 										
четверг	mehfok	мафоке				мэфэкуы		мэфэкhу				mefekʷə	mefeḱu 	mexoḱ 										
пятница	péréské, kûhshé	бираскешхуо				брэскьефу		бэрэскэшху				bereskešxʷə	bereskéşxo, berçeşüxo, mefeşüxo	merém 										
суббота	máfizáká	мафэзакуо, шембете				мэфэзакъу		шэмбэт				šembet	mefezako 	mexuezakue, ṩebet 										
воскресенье	nouy-îsht-khâ-máf					зыгъэпсэф, тхьаумаф		тхьаумаф				thawəmaf	thawumaf 	thamaxue 										
имя	tsáh	эсзере	цIэ	цIэ	сIэ	сIэ	цIэ	цIэ			цIэ	c̣e	še	še	c̣e	цIэ	цIэ	цIэ	цIэ	цIэ	цIэ	цIэ	цIэ	цIэ
слово	boohshá	гушаа, тхеде	гучаIэ	гучаIэ		гулъа(къ)I	гущhаI	гущыI			гушаIэ	gʷəšʼəʔ	guşıe 	psaĺe	gʷəšʼəʔa	псалэ			псалъэ	псалъэ	псалъэ	псалъэ	псалъэ	псалъэ
речь	gooshá					махъэ	псалъэ	псалъэ				psaɬ			gʷəšʼəʔa									
звук, голос	máhká		макъэ	макъэ		махъэ	махъэ	макъэ			макъэ	maqe	make 	mak 	gʷəšʼəʔa	макъ			макъ	макъ	макъ	макъ	макъ	макъ
молитва	doo-gékhé		тхьа лъэIу	тхьа лъэкъун		нэмаз		дууахь				dəwəhe			nemezṣ̂ən									
песня		уореде	орэд	орэд		орэд	орэд	орэд			орэд	wered	wored 	wered 	wered			орэд	уэрэд	орэд	орэд	уэрэд	орэд	уэрэд
сказка		тхедезе	тхыдэжъ	тхыдэжъ		тхыдэжь	тхыдэжъ	пшhысэ			тхыдэжь	pšəs	pş`ıse, pşıse 	şıpse 	tawərəχ, pšəse	орэд			тэурыхъ	хъэбар, таурыхъ	щыпсэ, таурыхъ	тэурэхъ	таурэхъ, щыпсэ (быль, но и лапша на ушах)	тэурыхъ, хъабар
стихотворение			усэ, езбыр	езбыр		езбэр	езбыр	усэ			езбыр	wəse	wuse 	wuse 		таурыхъ			уысэ	усэ	усэ	усэ	усэ	усэ
ложь	pséy-áġá	псёрь	пцIы	пцIы		псIы	пцIы	пцIы			пцIы	pc̣ə	ṕšı 	ṕšı 					пцIы	пцIы	пцIы	пцIы	пцIы	пцIы
клятва	t'háh, tôzġhâġhey			тхьалъанэ		тхьалъанэ		тхьэштэн				ʔʷaʁe, gʷəšʼəʔe pət			gʷəšʼəʔa wezwet, tha xʷəžjəzweʔa									
работа, дело	ohp, âhf-fey	кофёсзёне	Iофы	Iофы		Iофы	IофшIэн	IофшIэн			Iофы	ʔʷefṣ̂en	of	 oxu`	zedetṣ̂en				лэжъапэ (на которую ходят), Iоху (дело), лэжъакIуэ	Iоху	Iоху	Iоху	Iоху	Iоху
свадьба		несаше	нысач	нысач, гьегу (игра)		нысах'	гьегу, нысащh	джэгу			джэгу	nəsešʼe ǯʼegʷə	cegu 	cegu` 	nəsašʼe	нысэйщыжь			джэгу, нысащэ	нысащэ	нысэ ищыжь	нысэ ишыж	ныса-ащэ, нысэ ищыжь, джэгу	нысашэ, нысэ ишыж
танец	oohghee		къашъо	къашъо				къашъо			къешIо	qaŝʷə	kaşö, yeş`e 	kafe 	qafe	Iафэ			къафэ	къафэ	къафэ	къафэ	къафэ	къафэ
проказа, пакость						шхъо						ṣ̂əč̣ʼejaʁ, bzeǯʼaʁ												
сновидение	tsháhá slóġha	чiй	пкIыхьа	пкIыхьы		пкIыхьы	пкIэхьа	пкIыхьпIэ лъэгъун			пкIыхьа	pč̣ʼəhaṗe ɬeʁʷənəʁ	pćehıṕe, pş`ıha 	pş`ıhaṕe 	pč̣ʼəhaṗe	пкIыхьапIэ			пшIыхьапIэ	пщыхьапIэ	пшъыхьэпIэ	пIшIыхьапIэ	пшIыхьапIэ	пIшIыхьапIэ
дыра	oġhan		гъуанэ	гъуанэ		гъуанэ	гъуанэ	гъуанэ			гъуанэ	ʁʷan	ğoáne 	ğoáne 	ʁʷane	гъуанэ			гъуанэ	гъуанэ	гъуанэ	гъуанэ	гъуанэ	гъуанэ
край			гъунэ	гъунэ		цыпэ	гъунэ	гъунэ			гъунэ				ʁʷəne	къуапэ								
конец	ênókó-âree, ô-ïsh	эпё, пё, иуххе	цыпэ	цыпэ		цыпэ	цып	пакIэ, кIэ (у палки)			цыпэ	pač̣ʼe, č̣ʼe			č̣ʼe	кIэIух			кIапэ	кIапэ	кIапэ	кIапэ	кIапэ	
дно		эче́	кIэ	кIэ		кIэ	кIэ	чIэ			кIэ	č̣e	će, ş`eğı 	ş`e, ş`ağ 	č̣e	чIэ			шIагъ	шIагъ	шIагъ	шIагъ	шIагъ, лъэгу	шIагъ
тупая сторона ножа						шъэжъыетык:у		щhэжьые цэку																
обух						тык:у						təkʷə												
острие		чiянё - острый	чыян	ичыян (ножьа), пIапцIэ (острие пики)		пэцIапсIы		пhапцIэ, пhэ			чаны	papc̣e, pe, ce čʼan	śıpe 	pe 					памцIэ	пампцIэ	памцIэ	памцIэ	памцIэ	памцIэ (любое колющее)
вещь, предмет	mégûsha árára	зе́гуре						пкъыгъо				pqəʁʷe, hapšʼəp			pqəʁʷe				пкъыгъуэ					
место	shû-épé	пайге, чепайге	кIыпIэ	кIыпIкIъэ		кIапкIэ		чIапIэ			кIапIэ	č̣əṗe	ćıṕ, ćıṕe 	ş`ıṕe 	č̣əṗe	чIыпIэ			шIыпэ	шIыпIэ	шIыпIэ	пIэ	пIэ	
это место						мэ т:экIум																		
постель (место для спанья)	woshékir	пко	пIэ, пIэкIор, Iабгэ	пIкIъэ	пIэ	пIэкIор, Iабгъэ	пIэ, пIкIор	пIэ, пIэкIор			пIэкIор, пIэ	ṗe	ṕe 	ṕe 	ṗe				пIэ, гъуэлъыпIэ	пIэ	пIэ	пIэ	пIэ	пIэ
детеныш			чыры	чыры		х'ир	щhыры	кIэцIыкIу(э)			шыр	šʼər c̣əḳʷə			sabjə	сабий			саби	саби				
цыпленок		кетеширь, кетезiй	кьетыжъэй	кьетыжъый		к:ьэт:ыжъый	кьетыжъый	чэтыжъый			четыжъый	čʼetẑəj	anać, anaé 	gedış`e 	ǯʼedẑje	джэджъей			джьэд.жъе	джьэджъе	джьэджъэй	джэджъе	джьэд.жъе, шъэжье	джэджъэй
утка	tlaġha	псекетте	псыкьет	псыкьет		псык:ьэт:	псыкьет	псычэт			псычэт	psəčʼet	psıçet, babış 	babış 				бэбыдж	бэбышъ	бэбыщ	бабышъ	бабышъ	бабыщ	бабышъ
самец		хуо, ху	хъу	хъу	хъу	хъу	хъу	хъу			хъу	χʷə	ḣulfığe 	ḣu, ḣulxuğe 	χʷə	хъу			хъуы	хъу	хъу	хъу	хъу	хъу
самка		бзе	бзы	бзы		бзы	бзы	бзы			бзы	bzə, ane, anač̣ʼe	bzı	bzı 	bzə	бзы			бзы	бзы	бзы	бзы	бзы	бзы
1sg			сэ	сэ, сэры		сэ	сэ	сэ			сэ, сэры	se	se 	se 	se, sera (mjenja)				сэ	сэ	сэ	сэ	сэ	сэ
1pl			тэ	тэ, тэры		т:э	тэ	тэ			тэ, тэры	te	te 	de 	de, de, dedje(naš)				дэ	дэ	дэ	дэ	дэ	дэ
2sg			о	о, оры	о, оры	о	о	о			о, оры	we, werə	wo 	we 	we		о		уэ	о	уэ	уэ	уэ	уэ
2pl			шъо	шъо, шъоры	тэ, тэры	шъо	шъо	шъо			шъо, шъоры	ŝʷe	şö 	fe	fe		фэ		фэ	фэ	фэ	фэ	фэ	фэ
3sg			ар, ащ	ар, ащ		у	ар, ащ	ар,ащ, ежь			мыр, ми	ar, ašʼ, ježʼ			ar, mwer				ар, мор	ар, мор	ар, мор	ар, мор	ар, мор	ар, мор
себя, сам				сэжьэжьэу		ежьыжьыру						ježʼ												
любой												səd fede, xetjə, xetremjə			xetmjə				хэти, сыд хуэдэри	сыд ходэри, хэтми				
тот	s'z'show-áh		ар, а	у, а	адэрэ, ар, ур	удэрэ, ар, ур	одрэ, удрэ, адрэ, ур				одэ, у, мо						ар, мор		ар	ар		ар, мор		ар, мор(а)
этот	wûsey	мёрё, мё, арё	мыр	мыр	мы,	мы, 	мы				мыр, ми						мыр		мыр	мыр		мыр		мыры
все	eezáhk		зэужьэ	зэужьэ	зэужьы	зэужьы	зэкIэри, зэужьы				мыхэр, мохэр, зэуж						псори, зеткIэ				псори	псори	псори	псори
кто (о людях и животных)	shét	хедь	хэт	хэт	хэт	хэт:	хэт	хэт			хэт	xet	xet 	xet 	xet	хэт	хэт		хэт	хэт	хэт	хэт	хэт	хэт
что (о предметах)		седь	шъыд	шъыд	шъыд	шъыд	шъыд	шъыд			сыд	səda	sıd 	sıt	sət\səd, si	си, сыт	си, сыт		сыт, лIо	сыт	сыт	сыт	лIо	сыт, лIо
сколько (об исчисл. и неисчисл.)	yet sháhsh	тапше, седепсюеде	тхьапщ	тхьапщ		тхьапщ(эу)	тхьапщ	тхьапш			тхьапш	səd fedjəz	thapş 	dapṩe 	thapš	тапшэ			дапшъэ	дапшъэ	дапшъэ	дапшъэ	дапшъэ	дапшъэ
сколько о неисчисляемых			тхьапщ	тхьапщ		тэ фэдыз	тхьапщ				тхьапш										дапшъэ	дапшъэ, дэпхуэдиз	дапшъэ, дэхуэдиз	дэхуэдиз
когда	seedee yóh		шъыгигъо, шъыдигъо	шъыдигъу		шыдигъу	шъыдигъу	шъыдыгъо			сыдыгъу	sədjəʁʷe			sətšʼəʁʷe				сытшъыгъуэ	сытщыгъо	сытщыгъуэ	сытшъыгъуэ	сытшъыгъуэ	сытшъыгъуэ
где	téh-doo-ey		тэдэ	тэ		тэдэ, тэ т:экIум	тhыдэ	тhэ			тэшы, тэ	təde			tene	табде			тэнэ, тэнде	тэнэ, тэнде	тэнэ, тэнде	дэнэ	тэнэ, тэнде	дэнэ
как			таущтэ	тэу			тhаущт				тэдэ										тао	дао	тао	дао
как дела?			шъы уикъэбар	шъы уикъэбар			шъыд уикъэбар				сы къабар										тао ушъыт	дао ушъыт	тао ушъыт	дао ушъыт
куда	téh-doo-ey		тэдэ	тэдэ		тэдэ	тhыдэ	тhэ			тэдэ, тэ	təde			tene	тэнэ			тэнэ	тэнэ	тэнэ	дэнэ	тэнэ	дэнэ
зачем	seedá		шъыдэ	шъыдым		шыдэ	шъыдэ	шъыд пhае			сыда	səd paje								лIо ар шъэпшъэр	шъхьа	сыт	слIо ар шIэпшIэр	сыт/лIо 
здесь	méhdéhshey	мюнде́, мюндешѐе	мыдыIум, мо, мыдэ	мо, мыдэ		мэ т:экIум, мыдэ	моге	моджэ			мыдэкIу, мыдэ	məšʼ			məbdje	мыбде			мыде	мыде	мыде	мыде	мыбдежь	мыде
там (а. наравне с говорящим; б. выше говорящего; в. ниже говорящего)	médéhshey	адде, абiй, аше				у т:экIум, удэ	оге	оджэ							mwebdje	мобде, абде			моде, мобде	абде, моде	мобде, абде	мо(б)де, абде	мобдежь, абдежь	мо(б)де, абде
вверху	épsey		ыпшъэ	ыпшъэ		ипшIэ, ыпшIэ	ыкIыIу	ашъхьагъджэ			ыпшъэ	ŝhaʁəmč̣ʼe, əŝhaʁč̣ʼe, č̣ʼəʔʷəmč̣ʼe, əč̣ʼəʔʷəč̣ʼe			jəŝham	ишъхьамде			ишъхьам	ищхьам	ишъхьам	и.шъхьам	ишъхьам	и.шъхьам
